LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,,DC:A6:32:E2:C9:47,-48,,0.000000,0.000000,0.000,0.000,Client
2024-03-06 16:10:53,1900-01-00 00:00:00,,DC:A6:32:E2:C9:47,-48,,0.000000,0.000000,0.000,0.000,Client
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,,DC:A6:32:E2:C9:47,-48,,0.000000,0.000000,0.000,0.000,Client
2024-03-06 16:10:53,1900-01-00 00:00:00,,DC:A6:32:E2:C9:47,-48,,0.000000,0.000000,0.000,0.000,Client
2024-03-06 16:10:53,1900-01-00 00:00:00,,DC:A6:32:E2:C9:47,-48,,0.000000,0.000000,0.000,0.000,Client
2024-03-06 16:10:53,1900-01-00 00:00:00,,DC:A6:32:E2:C9:47,-48,,0.000000,0.000000,0.000,0.000,Client
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,,DC:A6:32:E2:C9:47,-48,,0.000000,0.000000,0.000,0.000,Client
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-06 16:10:53,1900-01-00 00:00:00,wargames,A0:04:60:39:91:A5,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
